date,high,low,open,close
10/25/18,1233.85,1230.8,1230.8,1233.85
10/26/18,1233.85,1230.8,1233.85,1230.8
10/29/18,1230.8,1225.4,1230.8,1225.4
10/30/18,1225.4,1214.95,1225.4,1214.95
10/31/18,1231.15,1214.95,1214.95,1231.15
11/1/18,1232.1,1231.15,1231.15,1232.1
11/2/18,1232.25,1232.1,1232.1,1232.25
11/5/18,1232.25,1231.6,1232.25,1231.6
11/6/18,1231.6,1229.95,1231.6,1229.95
11/7/18,1229.95,1224.15,1229.95,1224.15
11/8/18,1224.15,1211.4,1224.15,1211.4
11/9/18,1211.4,1205.55,1211.4,1205.55
11/12/18,1205.55,1202.1,1205.55,1202.1
11/13/18,1203.25,1202.1,1202.1,1203.25
11/14/18,1211.85,1203.25,1203.25,1211.85
11/15/18,1222.4,1211.85,1211.85,1222.4
11/16/18,1222.4,1221.6,1222.4,1221.6
11/19/18,1223.0,1221.6,1221.6,1223.0
11/20/18,1226.1,1223.0,1223.0,1226.1
11/21/18,1227.05,1226.1,1226.1,1227.05
11/22/18,1227.05,1223.65,1227.05,1223.65
11/23/18,1223.65,1223.4,1223.65,1223.4
11/26/18,1223.4,1221.2,1223.4,1221.2
11/27/18,1221.2,1213.25,1221.2,1213.25
11/28/18,1226.25,1213.25,1213.25,1226.25
11/29/18,1226.25,1217.55,1226.25,1217.55
11/30/18,1230.3,1217.55,1217.55,1230.3
12/3/18,1240.3,1230.3,1230.3,1240.3
12/4/18,1240.3,1235.9,1240.3,1235.9
12/5/18,1242.55,1235.9,1235.9,1242.55
12/6/18,1243.3,1242.55,1242.55,1243.3
12/7/18,1245.35,1243.3,1243.3,1245.35
12/10/18,1245.35,1245.3,1245.35,1245.3
12/11/18,1245.75,1245.3,1245.3,1245.75
12/12/18,1245.75,1242.75,1245.75,1242.75
12/13/18,1242.75,1235.35,1242.75,1235.35
12/14/18,1241.65,1235.35,1235.35,1241.65
12/17/18,1246.3,1241.65,1241.65,1246.3
12/18/18,1255.0,1246.3,1246.3,1255.0
12/19/18,1259.75,1255.0,1255.0,1259.75
12/20/18,1259.75,1258.15,1259.75,1258.15
12/21/18,1258.15,1258.15,1258.15,1258.15
12/24/18,1268.0,1268.0,1258.15,1268.0
12/27/18,1279.0,1268.0,1268.0,1279.0
12/28/18,1279.0,1279.0,1279.0,1279.0
12/31/18,1282.9,1282.9,1279.0,1282.9
1/2/19,1290.45,1282.9,1282.9,1290.45
1/3/19,1290.45,1279.9,1290.45,1279.9
1/4/19,1292.2,1279.9,1279.9,1292.2
1/7/19,1292.2,1286.45,1292.2,1286.45
1/8/19,1288.6,1286.45,1286.45,1288.6
1/9/19,1291.9,1288.6,1288.6,1291.9
1/10/19,1291.9,1288.95,1291.9,1288.95
1/11/19,1292.75,1288.95,1288.95,1292.75
1/14/19,1294.4,1292.75,1292.75,1294.4
1/15/19,1294.4,1292.3,1294.4,1292.3
1/16/19,1292.3,1290.7,1292.3,1290.7
1/17/19,1290.7,1284.2,1290.7,1284.2
1/18/19,1284.2,1279.55,1284.2,1279.55
1/21/19,1282.1,1279.55,1279.55,1282.1
1/22/19,1282.1,1279.8,1282.1,1279.8
1/23/19,1283.7,1279.8,1279.8,1283.7
1/24/19,1293.9,1283.7,1283.7,1293.9
1/25/19,1302.15,1293.9,1293.9,1302.15
1/28/19,1307.55,1302.15,1302.15,1307.55
1/29/19,1310.7,1307.55,1307.55,1310.7
1/30/19,1323.25,1310.7,1310.7,1323.25
1/31/19,1323.25,1318.7,1323.25,1318.7
2/1/19,1318.7,1312.15,1318.7,1312.15
2/4/19,1314.2,1312.15,1312.15,1314.2
2/5/19,1314.2,1312.4,1314.2,1312.4
2/6/19,1312.4,1310.0,1312.4,1310.0
2/7/19,1314.85,1310.0,1310.0,1314.85
2/8/19,1314.85,1306.4,1314.85,1306.4
2/11/19,1310.0,1306.4,1306.4,1310.0
2/12/19,1312.8,1310.0,1310.0,1312.8
2/13/19,1312.8,1311.45,1312.8,1311.45
2/14/19,1316.55,1311.45,1311.45,1316.55
2/15/19,1325.5,1316.55,1316.55,1325.5
2/18/19,1334.15,1325.5,1325.5,1334.15
2/19/19,1343.75,1334.15,1334.15,1343.75
2/20/19,1343.75,1331.25,1343.75,1331.25
2/21/19,1331.25,1329.05,1331.25,1329.05
2/22/19,1331.05,1329.05,1329.05,1331.05
2/25/19,1331.05,1325.05,1331.05,1325.05
2/26/19,1325.05,1322.85,1325.05,1322.85
2/27/19,1322.85,1319.15,1322.85,1319.15
2/28/19,1319.15,1311.95,1319.15,1311.95
3/1/19,1311.95,1285.4,1311.95,1285.4
3/4/19,1285.4,1283.8,1285.4,1283.8
3/5/19,1285.85,1283.8,1283.8,1285.85
3/6/19,1285.85,1285.3,1285.85,1285.3
3/7/19,1296.75,1285.3,1285.3,1296.75
3/8/19,1296.75,1292.75,1296.75,1292.75
3/11/19,1297.05,1292.75,1292.75,1297.05
3/12/19,1306.95,1297.05,1297.05,1306.95
3/13/19,1306.95,1295.55,1306.95,1295.55
3/14/19,1303.5,1295.55,1295.55,1303.5
3/15/19,1305.6,1303.5,1303.5,1305.6
3/18/19,1307.7,1305.6,1305.6,1307.7
3/19/19,1307.7,1303.7,1307.7,1303.7
3/20/19,1309.6,1303.7,1303.7,1309.6
3/21/19,1311.3,1309.6,1309.6,1311.3
3/22/19,1319.55,1311.3,1311.3,1319.55
3/25/19,1319.55,1316.3,1319.55,1316.3
3/26/19,1316.3,1309.7,1316.3,1309.7
3/27/19,1309.7,1295.15,1309.7,1295.15
3/28/19,1295.4,1295.15,1295.15,1295.4
3/29/19,1295.4,1293.5,1295.4,1293.5
4/1/19,1293.5,1290.3,1293.5,1290.3
4/2/19,1290.45,1290.3,1290.3,1290.45
4/3/19,1290.45,1283.15,1290.45,1283.15
4/4/19,1288.45,1283.15,1283.15,1288.45
4/5/19,1300.0,1288.45,1288.45,1300.0
4/8/19,1303.0,1300.0,1300.0,1303.0
4/9/19,1305.45,1303.0,1303.0,1305.45
4/10/19,1305.45,1298.8,1305.45,1298.8
4/11/19,1298.8,1294.3,1298.8,1294.3
4/12/19,1294.3,1285.65,1294.3,1285.65
4/15/19,1285.65,1276.35,1285.65,1276.35
4/16/19,1276.35,1275.85,1276.35,1275.85
4/17/19,1275.85,1275.7,1275.85,1275.7
4/18/19,1275.7,1269.5,1275.7,1269.5
4/23/19,1271.65,1269.5,1269.5,1271.65
4/24/19,1280.8,1271.65,1271.65,1280.8
4/25/19,1284.2,1280.8,1280.8,1284.2
4/26/19,1284.2,1279.5,1284.2,1279.5
4/29/19,1282.3,1279.5,1279.5,1282.3
4/30/19,1283.8,1282.3,1282.3,1283.8
5/1/19,1283.8,1270.95,1283.8,1270.95
5/2/19,1278.55,1270.95,1270.95,1278.55
5/3/19,1281.2,1278.55,1278.55,1281.2
5/7/19,1285.2,1281.2,1281.2,1285.2
5/8/19,1286.1,1285.2,1285.2,1286.1
5/9/19,1287.1,1286.1,1286.1,1287.1
5/10/19,1295.6,1287.1,1287.1,1295.6
5/13/19,1298.4,1295.6,1295.6,1298.4
5/14/19,1299.1,1298.4,1298.4,1299.1
5/15/19,1299.1,1291.7,1299.1,1291.7
5/16/19,1291.7,1280.8,1291.7,1280.8
5/17/19,1280.8,1276.85,1280.8,1276.85
5/20/19,1276.85,1271.15,1276.85,1271.15
5/21/19,1273.8,1271.15,1271.15,1273.8
5/22/19,1283.65,1273.8,1273.8,1283.65
5/23/19,1283.65,1282.5,1283.65,1282.5
5/24/19,1282.5,1278.3,1282.5,1278.3
5/28/19,1281.65,1278.3,1278.3,1281.65
5/29/19,1281.65,1280.95,1281.65,1280.95
5/30/19,1295.55,1280.95,1280.95,1295.55
5/31/19,1317.1,1295.55,1295.55,1317.1
6/3/19,1324.25,1317.1,1317.1,1324.25
6/4/19,1335.05,1324.25,1324.25,1335.05
6/5/19,1335.5,1335.05,1335.05,1335.5
6/6/19,1340.65,1335.5,1335.5,1340.65
6/7/19,1340.65,1328.6,1340.65,1328.6
6/10/19,1328.6,1324.3,1328.6,1324.3
6/11/19,1332.35,1324.3,1324.3,1332.35
6/12/19,1335.9,1332.35,1332.35,1335.9
6/13/19,1351.25,1335.9,1335.9,1351.25
6/14/19,1351.25,1341.3,1351.25,1341.3
6/17/19,1341.35,1341.3,1341.3,1341.35
6/18/19,1344.05,1341.35,1341.35,1344.05
6/19/19,1379.5,1344.05,1344.05,1379.5
6/20/19,1397.15,1379.5,1379.5,1397.15
6/21/19,1405.7,1397.15,1397.15,1405.7
6/24/19,1431.4,1405.7,1405.7,1431.4
6/25/19,1431.4,1403.95,1431.4,1403.95
6/26/19,1403.95,1402.5,1403.95,1402.5
6/27/19,1409.0,1402.5,1402.5,1409.0
6/28/19,1409.0,1390.1,1409.0,1390.1
7/1/19,1391.05,1390.1,1390.1,1391.05
7/2/19,1413.5,1391.05,1391.05,1413.5
7/3/19,1414.9,1413.5,1413.5,1414.9
7/4/19,1414.9,1388.65,1414.9,1388.65
7/5/19,1400.1,1388.65,1388.65,1400.1
7/8/19,1400.1,1391.55,1400.1,1391.55
7/9/19,1408.3,1391.55,1391.55,1408.3
7/10/19,1413.75,1408.3,1408.3,1413.75
7/11/19,1413.75,1407.6,1413.75,1407.6
7/12/19,1412.4,1407.6,1407.6,1412.4
7/15/19,1412.4,1409.85,1412.4,1409.85
7/16/19,1410.35,1409.85,1409.85,1410.35
7/17/19,1417.45,1410.35,1410.35,1417.45
7/18/19,1439.7,1417.45,1417.45,1439.7
7/19/19,1439.7,1427.75,1439.7,1427.75
7/22/19,1427.75,1425.55,1427.75,1425.55
7/23/19,1426.95,1425.55,1425.55,1426.95
7/24/19,1426.95,1416.1,1426.95,1416.1
7/25/19,1420.4,1416.1,1416.1,1420.4
7/26/19,1420.4,1419.05,1420.4,1419.05
7/29/19,1425.9,1419.05,1419.05,1425.9
7/30/19,1427.55,1425.9,1425.9,1427.55
7/31/19,1427.55,1406.8,1427.55,1406.8
8/1/19,1441.75,1406.8,1406.8,1441.75
8/2/19,1465.25,1441.75,1441.75,1465.25
8/5/19,1465.25,1465.25,1465.25,1465.25
8/6/19,1506.05,1465.25,1465.25,1506.05
8/7/19,1506.05,1495.75,1506.05,1495.75
8/8/19,1497.7,1495.75,1495.75,1497.7
8/9/19,1504.7,1497.7,1497.7,1504.7
8/12/19,1504.7,1498.4,1504.7,1498.4
8/13/19,1513.25,1498.4,1498.4,1513.25
8/14/19,1515.65,1513.25,1513.25,1515.65
8/15/19,1515.65,1515.25,1515.65,1515.25
8/16/19,1515.25,1496.6,1515.25,1496.6
8/19/19,1504.55,1496.6,1496.6,1504.55
8/20/19,1504.55,1503.25,1504.55,1503.25
8/21/19,1503.25,1502.05,1503.25,1502.05
8/22/19,1503.8,1502.05,1502.05,1503.8
8/23/19,1532.95,1503.8,1503.8,1532.95
8/27/19,1537.15,1532.95,1532.95,1537.15
8/28/19,1540.2,1537.15,1537.15,1540.2
8/29/19,1540.2,1528.4,1540.2,1528.4
8/30/19,1528.4,1525.95,1528.4,1525.95
9/2/19,1537.85,1525.95,1525.95,1537.85
9/3/19,1546.1,1537.85,1537.85,1546.1
9/4/19,1546.1,1529.1,1546.1,1529.1
9/5/19,1529.1,1523.7,1529.1,1523.7
9/6/19,1523.7,1509.2,1523.7,1509.2
9/9/19,1509.2,1498.25,1509.2,1498.25
9/10/19,1498.25,1490.65,1498.25,1490.65
9/11/19,1515.2,1490.65,1490.65,1515.2
9/12/19,1515.2,1503.1,1515.2,1503.1
9/13/19,1503.1,1497.2,1503.1,1497.2
9/16/19,1502.1,1497.2,1497.2,1502.1
9/17/19,1503.5,1502.1,1502.1,1503.5
9/18/19,1503.5,1500.7,1503.5,1500.7
9/19/19,1501.9,1500.7,1500.7,1501.9
9/20/19,1522.1,1501.9,1501.9,1522.1
9/23/19,1522.1,1520.65,1522.1,1520.65
9/24/19,1528.75,1520.65,1520.65,1528.75
9/25/19,1528.75,1506.4,1528.75,1506.4
9/26/19,1506.4,1489.9,1506.4,1489.9
9/27/19,1489.9,1485.3,1489.9,1485.3
9/30/19,1485.3,1473.45,1485.3,1473.45
10/1/19,1492.6,1473.45,1473.45,1492.6
10/2/19,1517.1,1492.6,1492.6,1517.1
10/3/19,1517.1,1499.15,1517.1,1499.15
10/4/19,1501.25,1499.15,1499.15,1501.25
10/7/19,1505.85,1501.25,1501.25,1505.85
10/8/19,1507.25,1505.85,1505.85,1507.25
10/9/19,1507.25,1494.8,1507.25,1494.8
10/10/19,1494.8,1479.15,1494.8,1479.15
10/11/19,1490.6,1479.15,1479.15,1490.6
10/14/19,1490.6,1487.8,1490.6,1487.8
10/15/19,1487.8,1485.1,1487.8,1485.1
10/16/19,1492.65,1485.1,1485.1,1492.65
10/17/19,1492.65,1490.0,1492.65,1490.0
10/18/19,1491.65,1490.0,1490.0,1491.65
10/21/19,1491.65,1485.35,1491.65,1485.35
10/22/19,1494.45,1485.35,1485.35,1494.45
10/23/19,1496.55,1494.45,1494.45,1496.55
10/24/19,1513.45,1496.55,1496.55,1513.45
10/25/19,1513.45,1492.4,1513.45,1492.4
10/28/19,1492.4,1486.75,1492.4,1486.75
10/29/19,1492.1,1486.75,1486.75,1492.1
10/30/19,1510.95,1492.1,1492.1,1510.95
10/31/19,1510.95,1508.8,1510.95,1508.8
11/1/19,1509.45,1508.8,1508.8,1509.45
11/4/19,1509.45,1488.95,1509.45,1488.95
11/5/19,1488.95,1486.05,1488.95,1486.05
11/6/19,1486.05,1484.25,1486.05,1484.25
11/7/19,1484.25,1464.15,1484.25,1464.15
11/8/19,1464.15,1458.7,1464.15,1458.7
11/11/19,1458.7,1452.05,1458.7,1452.05
11/12/19,1462.9,1452.05,1452.05,1462.9
11/13/19,1466.65,1462.9,1462.9,1466.65
11/14/19,1466.9,1466.65,1466.65,1466.9
11/15/19,1467.65,1466.9,1466.9,1467.65
11/18/19,1468.45,1467.65,1467.65,1468.45
11/19/19,1471.7,1468.45,1468.45,1471.7
11/20/19,1471.7,1467.05,1471.7,1467.05
11/21/19,1467.05,1464.45,1467.05,1464.45
11/22/19,1464.45,1458.4,1464.45,1458.4
11/25/19,1458.4,1454.65,1458.4,1454.65
11/26/19,1454.65,1454.35,1454.65,1454.35
11/27/19,1454.65,1454.35,1454.35,1454.65
11/28/19,1460.15,1454.65,1454.65,1460.15
11/29/19,1461.15,1460.15,1460.15,1461.15
12/2/19,1477.3,1461.15,1461.15,1477.3
12/3/19,1477.3,1475.1,1477.3,1475.1
12/4/19,1475.95,1475.1,1475.1,1475.95
12/5/19,1475.95,1459.65,1475.95,1459.65
12/6/19,1461.7,1459.65,1459.65,1461.7
12/9/19,1464.95,1461.7,1461.7,1464.95
12/10/19,1466.8,1464.95,1464.95,1466.8
12/11/19,1467.8,1466.8,1466.8,1467.8
12/12/19,1467.8,1466.6,1467.8,1466.6
12/13/19,1477.9,1466.6,1466.6,1477.9
12/16/19,1477.9,1475.8,1477.9,1475.8
12/17/19,1475.8,1474.05,1475.8,1474.05
12/18/19,1476.7,1474.05,1474.05,1476.7
12/19/19,1479.0,1476.7,1476.7,1479.0
12/20/19,1482.1,1479.0,1479.0,1482.1
12/23/19,1482.1,1482.1,1482.1,1482.1
12/24/19,1511.5,1511.5,1482.1,1511.5
12/27/19,1514.75,1511.5,1511.5,1514.75
12/30/19,1514.75,1514.75,1514.75,1514.75
12/31/19,1527.1,1527.1,1514.75,1527.1
1/2/20,1548.75,1527.1,1527.1,1548.75
1/3/20,1573.1,1548.75,1548.75,1573.1
1/6/20,1573.1,1567.85,1573.1,1567.85
1/7/20,1571.95,1567.85,1567.85,1571.95
1/8/20,1571.95,1550.75,1571.95,1550.75
1/9/20,1553.6,1550.75,1550.75,1553.6
1/10/20,1553.6,1549.9,1553.6,1549.9
1/13/20,1549.9,1545.1,1549.9,1545.1
1/14/20,1549.0,1545.1,1545.1,1549.0
1/15/20,1554.55,1549.0,1549.0,1554.55
1/16/20,1557.6,1554.55,1554.55,1557.6
1/17/20,1560.15,1557.6,1557.6,1560.15
1/20/20,1560.15,1551.3,1560.15,1551.3
1/21/20,1556.9,1551.3,1551.3,1556.9
1/22/20,1562.9,1556.9,1556.9,1562.9
1/23/20,1564.3,1562.9,1562.9,1564.3
1/24/20,1580.1,1564.3,1564.3,1580.1
1/27/20,1580.1,1574.0,1580.1,1574.0
1/28/20,1574.0,1573.45,1574.0,1573.45
1/29/20,1578.25,1573.45,1573.45,1578.25
1/30/20,1584.2,1578.25,1578.25,1584.2
1/31/20,1584.2,1574.75,1584.2,1574.75
2/3/20,1574.75,1558.35,1574.75,1558.35
2/4/20,1558.35,1553.3,1558.35,1553.3
2/5/20,1563.3,1553.3,1553.3,1563.3
2/6/20,1572.65,1563.3,1563.3,1572.65
2/7/20,1573.2,1572.65,1572.65,1573.2
2/10/20,1573.2,1570.5,1573.2,1570.5
2/11/20,1570.5,1563.7,1570.5,1563.7
2/12/20,1575.05,1563.7,1563.7,1575.05
2/13/20,1581.4,1575.05,1575.05,1581.4
2/14/20,1581.4,1580.8,1581.4,1580.8
2/17/20,1589.85,1580.8,1580.8,1589.85
2/18/20,1604.2,1589.85,1589.85,1604.2
2/19/20,1619.0,1604.2,1604.2,1619.0
2/20/20,1643.3,1619.0,1619.0,1643.3
2/21/20,1671.65,1643.3,1643.3,1671.65
2/24/20,1671.65,1650.3,1671.65,1650.3
2/25/20,1650.3,1634.9,1650.3,1634.9
2/26/20,1652.0,1634.9,1634.9,1652.0
2/27/20,1652.0,1609.85,1652.0,1609.85
2/28/20,1609.85,1599.65,1609.85,1599.65
3/2/20,1615.5,1599.65,1599.65,1615.5
3/3/20,1641.85,1615.5,1615.5,1641.85
3/4/20,1659.6,1641.85,1641.85,1659.6
3/5/20,1683.65,1659.6,1659.6,1683.65
3/6/20,1683.65,1672.5,1683.65,1672.5
3/9/20,1672.5,1655.7,1672.5,1655.7
3/10/20,1655.7,1653.75,1655.7,1653.75
3/11/20,1653.75,1570.7,1653.75,1570.7
3/12/20,1570.7,1562.8,1570.7,1562.8
3/13/20,1562.8,1487.7,1562.8,1487.7
3/16/20,1536.2,1487.7,1487.7,1536.2
3/17/20,1536.2,1498.2,1536.2,1498.2
3/18/20,1498.2,1474.25,1498.2,1474.25
3/19/20,1494.4,1474.25,1474.25,1494.4
3/20/20,1525.4,1494.4,1494.4,1525.4
3/23/20,1605.75,1525.4,1525.4,1605.75
3/24/20,1605.75,1605.45,1605.75,1605.45
3/25/20,1634.8,1605.45,1605.45,1634.8
3/26/20,1634.8,1617.3,1634.8,1617.3
3/27/20,1618.3,1617.3,1617.3,1618.3
3/30/20,1618.3,1608.95,1618.3,1608.95
3/31/20,1608.95,1576.55,1608.95,1576.55
4/1/20,1616.8,1576.55,1576.55,1616.8
4/2/20,1616.8,1613.1,1616.8,1613.1
4/3/20,1648.3,1613.1,1613.1,1648.3
4/6/20,1649.25,1648.3,1648.3,1649.25
4/7/20,1649.25,1647.8,1649.25,1647.8
4/8/20,1680.65,1647.8,1647.8,1680.65
4/9/20,1741.9,1680.65,1680.65,1741.9
4/14/20,1741.9,1718.65,1741.9,1718.65
4/15/20,1729.5,1718.65,1718.65,1729.5
4/16/20,1729.5,1692.55,1729.5,1692.55
4/17/20,1692.55,1686.2,1692.55,1686.2
4/20/20,1686.2,1682.05,1686.2,1682.05
4/21/20,1710.55,1682.05,1682.05,1710.55
4/22/20,1736.25,1710.55,1710.55,1736.25
4/23/20,1736.25,1715.9,1736.25,1715.9
4/24/20,1715.9,1714.95,1715.9,1714.95
4/27/20,1714.95,1691.55,1714.95,1691.55
4/28/20,1703.35,1691.55,1691.55,1703.35
4/29/20,1703.35,1702.75,1703.35,1702.75
4/30/20,1702.75,1686.25,1702.75,1686.25
5/1/20,1709.1,1686.25,1686.25,1709.1
5/4/20,1709.1,1699.55,1709.1,1699.55
5/5/20,1699.55,1691.5,1699.55,1691.5
5/6/20,1704.05,1691.5,1691.5,1704.05
5/7/20,1704.05,1702.75,1704.05,1702.75
5/11/20,1702.75,1702.4,1702.75,1702.4
5/12/20,1708.4,1702.4,1702.4,1708.4
5/13/20,1731.6,1708.4,1708.4,1731.6
5/14/20,1735.35,1731.6,1731.6,1735.35
5/15/20,1735.35,1734.7,1735.35,1734.7
5/18/20,1737.95,1734.7,1734.7,1737.95
5/19/20,1748.3,1737.95,1737.95,1748.3
5/20/20,1748.3,1724.9,1748.3,1724.9
5/21/20,1733.55,1724.9,1724.9,1733.55
5/22/20,1733.55,1720.25,1733.55,1720.25
5/26/20,1720.25,1694.6,1720.25,1694.6
5/27/20,1717.35,1694.6,1694.6,1717.35
5/28/20,1728.7,1717.35,1717.35,1728.7
5/29/20,1730.6,1728.7,1728.7,1730.6
6/1/20,1742.15,1730.6,1730.6,1742.15
6/2/20,1742.15,1705.35,1742.15,1705.35
6/3/20,1705.35,1700.05,1705.35,1700.05
6/4/20,1700.05,1683.45,1700.05,1683.45
6/5/20,1690.35,1683.45,1683.45,1690.35
6/8/20,1713.5,1690.35,1690.35,1713.5
6/9/20,1722.05,1713.5,1713.5,1722.05
6/10/20,1738.25,1722.05,1722.05,1738.25
6/11/20,1738.25,1733.5,1738.25,1733.5
6/12/20,1733.5,1710.45,1733.5,1710.45
6/15/20,1719.85,1710.45,1710.45,1719.85
6/16/20,1724.35,1719.85,1719.85,1724.35
6/17/20,1724.35,1719.5,1724.35,1719.5
6/18/20,1734.75,1719.5,1719.5,1734.75
6/19/20,1761.85,1734.75,1734.75,1761.85
6/22/20,1768.9,1761.85,1761.85,1768.9
6/23/20,1768.9,1766.05,1768.9,1766.05
6/24/20,1766.05,1756.55,1766.05,1756.55
6/25/20,1756.55,1747.6,1756.55,1747.6
6/26/20,1771.6,1747.6,1747.6,1771.6
6/29/20,1771.6,1768.1,1771.6,1768.1
6/30/20,1771.05,1768.1,1768.1,1771.05
7/1/20,1777.45,1771.05,1771.05,1777.45
7/2/20,1777.45,1772.9,1777.45,1772.9
7/3/20,1787.9,1772.9,1772.9,1787.9
7/6/20,1789.55,1787.9,1787.9,1789.55
7/7/20,1811.1,1789.55,1789.55,1811.1
7/8/20,1812.1,1811.1,1811.1,1812.1
7/9/20,1812.1,1803.1,1812.1,1803.1
7/10/20,1807.5,1803.1,1803.1,1807.5
7/13/20,1807.5,1801.9,1807.5,1801.9
7/14/20,1804.6,1801.9,1801.9,1804.6
7/15/20,1807.7,1804.6,1804.6,1807.7
7/16/20,1807.7,1807.35,1807.7,1807.35
7/17/20,1815.65,1807.35,1807.35,1815.65
7/20/20,1842.55,1815.65,1815.65,1842.55
7/21/20,1852.4,1842.55,1842.55,1852.4
7/22/20,1878.3,1852.4,1852.4,1878.3
7/23/20,1902.1,1878.3,1878.3,1902.1
7/24/20,1936.65,1902.1,1902.1,1936.65
7/27/20,1940.9,1936.65,1936.65,1940.9
7/28/20,1950.9,1940.9,1940.9,1950.9
7/29/20,1957.65,1950.9,1950.9,1957.65
7/30/20,1964.9,1957.65,1957.65,1964.9
7/31/20,1964.9,1958.55,1964.9,1958.55
8/3/20,1977.9,1958.55,1958.55,1977.9
8/4/20,2048.15,1977.9,1977.9,2048.15
8/5/20,2067.15,2048.15,2048.15,2067.15
8/6/20,2067.15,2031.15,2067.15,2031.15
8/7/20,2044.5,2031.15,2031.15,2044.5
8/10/20,2044.5,1939.65,2044.5,1939.65
8/11/20,1939.65,1931.9,1939.65,1931.9
8/12/20,1944.25,1931.9,1931.9,1944.25
8/13/20,1944.75,1944.25,1944.25,1944.75
8/14/20,1972.85,1944.75,1944.75,1972.85
8/17/20,2008.75,1972.85,1972.85,2008.75
8/18/20,2008.75,1981.0,2008.75,1981.0
8/19/20,1981.0,1927.15,1981.0,1927.15
8/20/20,1927.15,1924.35,1927.15,1924.35
8/21/20,1943.95,1924.35,1924.35,1943.95
8/24/20,1943.95,1911.15,1943.95,1911.15
8/25/20,1932.95,1911.15,1911.15,1932.95
8/26/20,1932.95,1923.85,1932.95,1923.85
8/27/20,1957.35,1923.85,1923.85,1957.35
8/28/20,1972.35,1957.35,1957.35,1972.35
9/1/20,1972.35,1947.05,1972.35,1947.05
9/2/20,1947.05,1940.45,1947.05,1940.45
9/3/20,1940.45,1926.3,1940.45,1926.3
9/4/20,1928.45,1926.3,1926.3,1928.45
9/7/20,1928.45,1910.95,1928.45,1910.95
9/8/20,1947.2,1910.95,1910.95,1947.2
9/9/20,1966.25,1947.2,1947.2,1966.25
9/10/20,1966.25,1947.4,1966.25,1947.4
9/11/20,1958.7,1947.4,1947.4,1958.7
9/14/20,1958.7,1949.35,1958.7,1949.35
9/15/20,1961.8,1949.35,1949.35,1961.8
9/16/20,1961.8,1936.25,1961.8,1936.25
9/17/20,1950.85,1936.25,1936.25,1950.85
9/18/20,1950.85,1909.35,1950.85,1909.35
9/21/20,1909.35,1906.0,1909.35,1906.0
9/22/20,1906.0,1873.4,1906.0,1873.4
9/23/20,1873.4,1861.75,1873.4,1861.75
9/24/20,1861.75,1859.7,1861.75,1859.7
9/25/20,1864.3,1859.7,1859.7,1864.3
9/28/20,1883.95,1864.3,1864.3,1883.95
9/29/20,1886.9,1883.95,1883.95,1886.9
9/30/20,1902.0,1886.9,1886.9,1902.0
10/1/20,1903.05,1902.0,1902.0,1903.05
10/2/20,1909.6,1903.05,1903.05,1909.6
10/5/20,1913.4,1909.6,1909.6,1913.4
10/6/20,1913.4,1884.5,1913.4,1884.5
10/7/20,1887.45,1884.5,1884.5,1887.45
10/8/20,1923.25,1887.45,1887.45,1923.25
10/9/20,1925.5,1923.25,1923.25,1925.5
10/12/20,1925.5,1891.3,1925.5,1891.3
10/13/20,1910.05,1891.3,1891.3,1910.05
10/14/20,1910.05,1891.9,1910.05,1891.9
10/15/20,1905.05,1891.9,1891.9,1905.05
10/16/20,1905.6,1905.05,1905.05,1905.6
10/19/20,1905.6,1898.4,1905.6,1898.4
10/20/20,1924.15,1898.4,1898.4,1924.15
10/21/20,1924.15,1900.95,1924.15,1900.95
10/22/20,1903.65,1900.95,1900.95,1903.65
10/23/20,1903.65,1898.45,1903.65,1898.45
10/26/20,1905.7,1898.45,1898.45,1905.7
10/27/20,1905.7,1869.95,1905.7,1869.95
10/28/20,1870.3,1869.95,1869.95,1870.3
10/29/20,1881.85,1870.3,1870.3,1881.85
10/30/20,1889.9,1881.85,1881.85,1889.9
11/2/20,1908.3,1889.9,1889.9,1908.3
11/3/20,1908.3,1900.15,1908.3,1900.15
11/4/20,1938.45,1900.15,1900.15,1938.45
11/5/20,1940.8,1938.45,1938.45,1940.8
11/6/20,1940.8,1867.3,1940.8,1867.3
11/9/20,1878.7,1867.3,1867.3,1878.7
11/10/20,1878.7,1860.95,1878.7,1860.95
11/11/20,1874.85,1860.95,1860.95,1874.85
11/12/20,1890.9,1874.85,1874.85,1890.9
11/13/20,1890.9,1885.6,1890.9,1885.6
11/16/20,1889.05,1885.6,1885.6,1889.05
11/17/20,1889.05,1876.1,1889.05,1876.1
11/18/20,1876.1,1857.35,1876.1,1857.35
11/19/20,1875.7,1857.35,1857.35,1875.7
11/20/20,1875.7,1840.2,1875.7,1840.2
11/23/20,1840.2,1799.6,1840.2,1799.6
11/24/20,1810.2,1799.6,1799.6,1810.2
11/25/20,1810.2,1807.4,1810.2,1807.4
11/26/20,1807.4,1779.3,1807.4,1779.3
11/27/20,1779.3,1762.55,1779.3,1762.55
11/30/20,1810.75,1762.55,1762.55,1810.75
12/1/20,1822.6,1810.75,1810.75,1822.6
12/2/20,1832.35,1822.6,1822.6,1832.35
12/3/20,1843.0,1832.35,1832.35,1843.0
12/4/20,1859.95,1843.0,1843.0,1859.95
12/7/20,1868.15,1859.95,1859.95,1868.15
12/8/20,1868.15,1841.75,1868.15,1841.75
